course_id,tee_date,tee_time,snapshot_date,days_until_tee,price_18_holes,day_of_week,is_weekend,hour,weather_conditions,high_temp_f,precip_chance_pct
cherokee_run,2026-02-17,12:00,2026-02-15,2,38,Tuesday,False,12,Sunny,59.0,1
cherokee_run,2026-02-17,12:00,2026-02-16,1,39,Tuesday,False,12,Sunny,59.0,1
cherokee_run,2026-02-17,12:00,2026-02-17,0,41,Tuesday,False,12,Sunny,59.0,1
cherokee_run,2026-02-17,14:00,2026-02-12,5,37,Tuesday,False,14,Sunny,59.0,1
cherokee_run,2026-02-17,14:00,2026-02-14,3,37,Tuesday,False,14,Sunny,59.0,1
cherokee_run,2026-02-17,14:00,2026-02-15,2,39,Tuesday,False,14,Sunny,59.0,1
cherokee_run,2026-02-17,14:00,2026-02-16,1,39,Tuesday,False,14,Sunny,59.0,1
cherokee_run,2026-02-17,14:00,2026-02-17,0,39,Tuesday,False,14,Sunny,59.0,1
cherokee_run,2026-02-17,16:00,2026-02-12,5,31,Tuesday,False,16,Sunny,59.0,1
cherokee_run,2026-02-17,16:00,2026-02-14,3,30,Tuesday,False,16,Sunny,59.0,1
cherokee_run,2026-02-17,16:00,2026-02-15,2,32,Tuesday,False,16,Sunny,59.0,1
cherokee_run,2026-02-17,16:00,2026-02-16,1,32,Tuesday,False,16,Sunny,59.0,1
cherokee_run,2026-02-17,16:00,2026-02-17,0,34,Tuesday,False,16,Sunny,59.0,1
cherokee_run,2026-02-18,07:00,2026-02-11,7,42,Wednesday,False,7,Partly Cloudy,56.5,28
cherokee_run,2026-02-18,07:00,2026-02-13,5,43,Wednesday,False,7,Partly Cloudy,56.5,28
cherokee_run,2026-02-18,07:00,2026-02-15,3,45,Wednesday,False,7,Partly Cloudy,56.5,28
cherokee_run,2026-02-18,07:00,2026-02-16,2,49,Wednesday,False,7,Partly Cloudy,56.5,28
cherokee_run,2026-02-18,07:00,2026-02-17,1,47,Wednesday,False,7,Partly Cloudy,56.5,28
cherokee_run,2026-02-18,07:00,2026-02-18,0,47,Wednesday,False,7,Partly Cloudy,56.5,28
cherokee_run,2026-02-18,08:00,2026-02-11,7,43,Wednesday,False,8,Partly Cloudy,56.5,28
cherokee_run,2026-02-18,08:00,2026-02-13,5,42,Wednesday,False,8,Partly Cloudy,56.5,28
cherokee_run,2026-02-18,08:00,2026-02-15,3,44,Wednesday,False,8,Partly Cloudy,56.5,28
cherokee_run,2026-02-18,08:00,2026-02-16,2,49,Wednesday,False,8,Partly Cloudy,56.5,28
cherokee_run,2026-02-18,08:00,2026-02-17,1,47,Wednesday,False,8,Partly Cloudy,56.5,28
cherokee_run,2026-02-18,08:00,2026-02-18,0,48,Wednesday,False,8,Partly Cloudy,56.5,28
cherokee_run,2026-02-18,09:00,2026-02-11,7,42,Wednesday,False,9,Partly Cloudy,56.5,28
cherokee_run,2026-02-18,09:00,2026-02-13,5,43,Wednesday,False,9,Partly Cloudy,56.5,28
cherokee_run,2026-02-18,09:00,2026-02-15,3,45,Wednesday,False,9,Partly Cloudy,56.5,28
cherokee_run,2026-02-18,09:00,2026-02-16,2,47,Wednesday,False,9,Partly Cloudy,56.5,28
cherokee_run,2026-02-18,09:00,2026-02-17,1,46,Wednesday,False,9,Partly Cloudy,56.5,28
cherokee_run,2026-02-18,09:00,2026-02-18,0,45,Wednesday,False,9,Partly Cloudy,56.5,28
cherokee_run,2026-02-18,10:00,2026-02-11,7,40,Wednesday,False,10,Partly Cloudy,56.5,28
cherokee_run,2026-02-18,10:00,2026-02-13,5,43,Wednesday,False,10,Partly Cloudy,56.5,28
cherokee_run,2026-02-18,10:00,2026-02-15,3,42,Wednesday,False,10,Partly Cloudy,56.5,28
cherokee_run,2026-02-18,10:00,2026-02-16,2,43,Wednesday,False,10,Partly Cloudy,56.5,28
cherokee_run,2026-02-18,10:00,2026-02-17,1,45,Wednesday,False,10,Partly Cloudy,56.5,28
cherokee_run,2026-02-18,10:00,2026-02-18,0,47,Wednesday,False,10,Partly Cloudy,56.5,28
cherokee_run,2026-02-18,12:00,2026-02-11,7,36,Wednesday,False,12,Partly Cloudy,56.5,28
cherokee_run,2026-02-18,12:00,2026-02-13,5,38,Wednesday,False,12,Partly Cloudy,56.5,28
cherokee_run,2026-02-18,12:00,2026-02-15,3,38,Wednesday,False,12,Partly Cloudy,56.5,28
cherokee_run,2026-02-18,12:00,2026-02-16,2,40,Wednesday,False,12,Partly Cloudy,56.5,28
cherokee_run,2026-02-18,12:00,2026-02-17,1,38,Wednesday,False,12,Partly Cloudy,56.5,28
cherokee_run,2026-02-18,12:00,2026-02-18,0,40,Wednesday,False,12,Partly Cloudy,56.5,28
cherokee_run,2026-02-18,14:00,2026-02-11,7,35,Wednesday,False,14,Partly Cloudy,56.5,28
cherokee_run,2026-02-18,14:00,2026-02-13,5,36,Wednesday,False,14,Partly Cloudy,56.5,28
cherokee_run,2026-02-18,14:00,2026-02-15,3,37,Wednesday,False,14,Partly Cloudy,56.5,28
cherokee_run,2026-02-18,14:00,2026-02-16,2,39,Wednesday,False,14,Partly Cloudy,56.5,28
cherokee_run,2026-02-18,14:00,2026-02-17,1,38,Wednesday,False,14,Partly Cloudy,56.5,28
cherokee_run,2026-02-18,14:00,2026-02-18,0,41,Wednesday,False,14,Partly Cloudy,56.5,28
cherokee_run,2026-02-18,16:00,2026-02-11,7,28,Wednesday,False,16,Partly Cloudy,56.5,28
cherokee_run,2026-02-18,16:00,2026-02-13,5,29,Wednesday,False,16,Partly Cloudy,56.5,28
cherokee_run,2026-02-18,16:00,2026-02-15,3,31,Wednesday,False,16,Partly Cloudy,56.5,28
cherokee_run,2026-02-18,16:00,2026-02-16,2,31,Wednesday,False,16,Partly Cloudy,56.5,28
cherokee_run,2026-02-18,16:00,2026-02-17,1,30,Wednesday,False,16,Partly Cloudy,56.5,28
cherokee_run,2026-02-18,16:00,2026-02-18,0,32,Wednesday,False,16,Partly Cloudy,56.5,28
cherokee_run,2026-02-19,07:00,2026-02-12,7,44,Thursday,False,7,Sunny,59.6,1
cherokee_run,2026-02-19,07:00,2026-02-14,5,48,Thursday,False,7,Sunny,59.6,1
cherokee_run,2026-02-19,07:00,2026-02-16,3,47,Thursday,False,7,Sunny,59.6,1
cherokee_run,2026-02-19,07:00,2026-02-17,2,53,Thursday,False,7,Sunny,59.6,1
cherokee_run,2026-02-19,07:00,2026-02-18,1,51,Thursday,False,7,Sunny,59.6,1
cherokee_run,2026-02-19,07:00,2026-02-19,0,52,Thursday,False,7,Sunny,59.6,1
cherokee_run,2026-02-19,08:00,2026-02-12,7,44,Thursday,False,8,Sunny,59.6,1
cherokee_run,2026-02-19,08:00,2026-02-14,5,48,Thursday,False,8,Sunny,59.6,1
cherokee_run,2026-02-19,08:00,2026-02-16,3,48,Thursday,False,8,Sunny,59.6,1
cherokee_run,2026-02-19,08:00,2026-02-17,2,49,Thursday,False,8,Sunny,59.6,1
cherokee_run,2026-02-19,08:00,2026-02-18,1,51,Thursday,False,8,Sunny,59.6,1
cherokee_run,2026-02-19,08:00,2026-02-19,0,52,Thursday,False,8,Sunny,59.6,1
cherokee_run,2026-02-19,09:00,2026-02-12,7,46,Thursday,False,9,Sunny,59.6,1
cherokee_run,2026-02-19,09:00,2026-02-14,5,47,Thursday,False,9,Sunny,59.6,1
cherokee_run,2026-02-19,09:00,2026-02-16,3,48,Thursday,False,9,Sunny,59.6,1
cherokee_run,2026-02-19,09:00,2026-02-17,2,51,Thursday,False,9,Sunny,59.6,1
cherokee_run,2026-02-19,09:00,2026-02-18,1,51,Thursday,False,9,Sunny,59.6,1
cherokee_run,2026-02-19,09:00,2026-02-19,0,53,Thursday,False,9,Sunny,59.6,1
cherokee_run,2026-02-19,10:00,2026-02-12,7,43,Thursday,False,10,Sunny,59.6,1
cherokee_run,2026-02-19,10:00,2026-02-14,5,44,Thursday,False,10,Sunny,59.6,1
cherokee_run,2026-02-19,10:00,2026-02-16,3,45,Thursday,False,10,Sunny,59.6,1
cherokee_run,2026-02-19,10:00,2026-02-17,2,50,Thursday,False,10,Sunny,59.6,1
cherokee_run,2026-02-19,10:00,2026-02-18,1,50,Thursday,False,10,Sunny,59.6,1
cherokee_run,2026-02-19,10:00,2026-02-19,0,51,Thursday,False,10,Sunny,59.6,1
cherokee_run,2026-02-19,12:00,2026-02-12,7,40,Thursday,False,12,Sunny,59.6,1
cherokee_run,2026-02-19,12:00,2026-02-14,5,39,Thursday,False,12,Sunny,59.6,1
cherokee_run,2026-02-19,12:00,2026-02-16,3,41,Thursday,False,12,Sunny,59.6,1
cherokee_run,2026-02-19,12:00,2026-02-17,2,43,Thursday,False,12,Sunny,59.6,1
cherokee_run,2026-02-19,12:00,2026-02-18,1,43,Thursday,False,12,Sunny,59.6,1
cherokee_run,2026-02-19,12:00,2026-02-19,0,43,Thursday,False,12,Sunny,59.6,1
cherokee_run,2026-02-19,14:00,2026-02-12,7,39,Thursday,False,14,Sunny,59.6,1
cherokee_run,2026-02-19,14:00,2026-02-14,5,40,Thursday,False,14,Sunny,59.6,1
cherokee_run,2026-02-19,14:00,2026-02-16,3,41,Thursday,False,14,Sunny,59.6,1
cherokee_run,2026-02-19,14:00,2026-02-17,2,43,Thursday,False,14,Sunny,59.6,1
cherokee_run,2026-02-19,14:00,2026-02-18,1,43,Thursday,False,14,Sunny,59.6,1
cherokee_run,2026-02-19,14:00,2026-02-19,0,44,Thursday,False,14,Sunny,59.6,1
cherokee_run,2026-02-19,16:00,2026-02-12,7,32,Thursday,False,16,Sunny,59.6,1
cherokee_run,2026-02-19,16:00,2026-02-14,5,34,Thursday,False,16,Sunny,59.6,1
cherokee_run,2026-02-19,16:00,2026-02-16,3,32,Thursday,False,16,Sunny,59.6,1
cherokee_run,2026-02-19,16:00,2026-02-17,2,34,Thursday,False,16,Sunny,59.6,1
cherokee_run,2026-02-19,16:00,2026-02-18,1,35,Thursday,False,16,Sunny,59.6,1
cherokee_run,2026-02-19,16:00,2026-02-19,0,36,Thursday,False,16,Sunny,59.6,1
cherokee_run,2026-02-20,07:00,2026-02-13,7,45,Friday,False,7,Partly Cloudy,53.8,23
cherokee_run,2026-02-20,07:00,2026-02-15,5,46,Friday,False,7,Partly Cloudy,53.8,23
cherokee_run,2026-02-20,07:00,2026-02-17,3,47,Friday,False,7,Partly Cloudy,53.8,23
cherokee_run,2026-02-20,07:00,2026-02-18,2,48,Friday,False,7,Partly Cloudy,53.8,23
cherokee_run,2026-02-20,07:00,2026-02-19,1,50,Friday,False,7,Partly Cloudy,53.8,23
cherokee_run,2026-02-20,07:00,2026-02-20,0,50,Friday,False,7,Partly Cloudy,53.8,23
cherokee_run,2026-02-20,08:00,2026-02-13,7,44,Friday,False,8,Partly Cloudy,53.8,23
cherokee_run,2026-02-20,08:00,2026-02-15,5,46,Friday,False,8,Partly Cloudy,53.8,23
cherokee_run,2026-02-20,08:00,2026-02-17,3,47,Friday,False,8,Partly Cloudy,53.8,23
cherokee_run,2026-02-20,08:00,2026-02-18,2,49,Friday,False,8,Partly Cloudy,53.8,23
cherokee_run,2026-02-20,08:00,2026-02-19,1,51,Friday,False,8,Partly Cloudy,53.8,23
cherokee_run,2026-02-20,08:00,2026-02-20,0,52,Friday,False,8,Partly Cloudy,53.8,23
cherokee_run,2026-02-20,09:00,2026-02-13,7,45,Friday,False,9,Partly Cloudy,53.8,23
cherokee_run,2026-02-20,09:00,2026-02-15,5,49,Friday,False,9,Partly Cloudy,53.8,23
cherokee_run,2026-02-20,09:00,2026-02-17,3,46,Friday,False,9,Partly Cloudy,53.8,23
cherokee_run,2026-02-20,09:00,2026-02-18,2,48,Friday,False,9,Partly Cloudy,53.8,23
cherokee_run,2026-02-20,09:00,2026-02-19,1,50,Friday,False,9,Partly Cloudy,53.8,23
cherokee_run,2026-02-20,09:00,2026-02-20,0,50,Friday,False,9,Partly Cloudy,53.8,23
cherokee_run,2026-02-20,10:00,2026-02-13,7,42,Friday,False,10,Partly Cloudy,53.8,23
cherokee_run,2026-02-20,10:00,2026-02-15,5,42,Friday,False,10,Partly Cloudy,53.8,23
cherokee_run,2026-02-20,10:00,2026-02-17,3,45,Friday,False,10,Partly Cloudy,53.8,23
